District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,postal code
Fort Worth,32.699565,-97.37808,SUBWAY,32.697377,-97.36798,Sandwich Place,76109
Fort Worth,32.699565,-97.37808,Sky High Cleaning Services LLC,32.7003193,-97.37887502,Home Service,76109
Fort Worth,32.699565,-97.37808,Donut Palace,32.6973877,-97.36804962,Donut Shop,76109
Fort Worth,32.706331,-97.33787,La Tortilandia,32.70613968,-97.3372808,Mexican Restaurant,76110
Fort Worth,32.706331,-97.33787,La Playa Maya,32.70402405,-97.33186348,Mexican Restaurant,76110
Fort Worth,32.706331,-97.33787,Mama's Pizza,32.7057838,-97.34681039,Pizza Place,76110
Fort Worth,32.706331,-97.33787,Supercuts,32.705617,-97.331867,Salon / Barbershop,76110
Fort Worth,32.706331,-97.33787,Wingstop,32.7124997,-97.34366233,Wings Joint,76110
Fort Worth,32.706331,-97.33787,Sonic Drive-In,32.7064649,-97.3462512,Fast Food Restaurant,76110
Fort Worth,32.706331,-97.33787,Family Dollar,32.706363,-97.346708,Discount Store,76110
Fort Worth,32.706331,-97.33787,Walmart Neighborhood Market,32.70490375,-97.33223973,Grocery Store,76110
Fort Worth,32.706331,-97.33787,La Gardenia,32.70630646,-97.34311676,Mexican Restaurant,76110
Fort Worth,32.706331,-97.33787,Travis Ave. BC South Complex,32.70487595,-97.33234406,Basketball Court,76110
Fort Worth,32.706331,-97.33787,CiCi's Pizza,32.7117113,-97.3442604,Pizza Place,76110
Fort Worth,32.706331,-97.33787,Taco Bell,32.70575423,-97.34772921,Fast Food Restaurant,76110
Fort Worth,32.706331,-97.33787,Cool Kids Table,32.70584764,-97.33145307,American Restaurant,76110
Fort Worth,32.706331,-97.33787,Elizabeth Anna's Old World Garden,32.710475,-97.343428,Garden,76110
Fort Worth,32.706331,-97.33787,Berry Good Buys,32.705674,-97.345321,Thrift / Vintage Store,76110
Fort Worth,32.706331,-97.33787,Fiesta Mexican Restaurant,32.703002,-97.331135,Mexican Restaurant,76110
Fort Worth,32.706331,-97.33787,Colour Basis,32.70573807,-97.3457489,Boutique,76110
Fort Worth,32.706331,-97.33787,Fort Worth Jazzercise Center,32.709165,-97.345159,Gym / Fitness Center,76110
Fort Worth,32.706331,-97.33787,Super Coin Laundry,32.70928376,-97.34508958,Laundromat,76110
Fort Worth,32.706331,-97.33787,Fiesta Mart,32.71249844,-97.34453361,Grocery Store,76110
Fort Worth,32.706331,-97.33787,Best Cleaners,32.713822,-97.343359,Dry Cleaner,76110
Fort Worth,32.778479,-97.30099,Guanajuato Bakery,32.774325,-97.300357,Bakery,76111
Fort Worth,32.778479,-97.30099,Dixie House Cafe,32.77834953,-97.29497974,American Restaurant,76111
Fort Worth,32.778479,-97.30099,Dino's Live,32.77337338,-97.30713853,Bar,76111
Fort Worth,32.778479,-97.30099,Lisa's Fried Chicken,32.774006,-97.30131,Fast Food Restaurant,76111
Fort Worth,32.778479,-97.30099,Walgreens,32.78051183,-97.29210287,Pharmacy,76111
Fort Worth,32.778479,-97.30099,Taco Casa,32.76962991,-97.30129275,Taco Place,76111
Fort Worth,32.778479,-97.30099,Mamma Mia Italian Grill & Pizza,32.7727966,-97.30191,Italian Restaurant,76111
Fort Worth,32.778479,-97.30099,CVS pharmacy,32.77946501,-97.29119874,Pharmacy,76111
Fort Worth,32.778479,-97.30099,Pollo Regio,32.774139,-97.301916,Mexican Restaurant,76111
Fort Worth,32.778479,-97.30099,Jackson Hewitt Tax Service,32.7746107,-97.2924043,Business Service,76111
Fort Worth,32.778479,-97.30099,Subway,32.77505548,-97.29196555,Sandwich Place,76111
Fort Worth,32.778479,-97.30099,Jack in the Box,32.7738377,-97.3010513,Fast Food Restaurant,76111
Fort Worth,32.778479,-97.30099,Chase Bank,32.770516,-97.299736,Bank,76111
Fort Worth,32.778479,-97.30099,Sammie's Bar-B-Q,32.78005886,-97.29258472,BBQ Joint,76111
Fort Worth,32.778479,-97.30099,Born Late Records and Tattoo,32.772906,-97.304375,Record Shop,76111
Fort Worth,32.778479,-97.30099,Race Street Lofts,32.7733031,-97.3053025,Rental Service,76111
Fort Worth,32.778479,-97.30099,Jack Starr Cut Rate Liquors,32.77920168,-97.29340039,Liquor Store,76111
Fort Worth,32.778479,-97.30099,Anakaren Bakery,32.78150902,-97.30838918,Bakery,76111
Fort Worth,32.778479,-97.30099,Arc de Noe,32.78199768,-97.30834198,Taco Place,76111
Fort Worth,32.778479,-97.30099,Mica's Taqueria,32.77423,-97.309255,Mexican Restaurant,76111
Fort Worth,32.778479,-97.30099,Walmart Garden Center,32.774685,-97.292334,Garden Center,76111
Fort Worth,32.778479,-97.30099,Walmart Photo Center,32.774685,-97.292334,Photography Lab,76111
Fort Worth,32.778479,-97.30099,Authentic Kung Fu,32.77344623,-97.30872328,Martial Arts School,76111
Fort Worth,32.744032,-97.21957,Dollar General,32.74560989,-97.21771889,Discount Store,76112
Fort Worth,32.744032,-97.21957,Minyards,32.74554767,-97.22097878,Supermarket,76112
Fort Worth,32.744032,-97.21957,Subway,32.74523732,-97.2215459,Sandwich Place,76112
Fort Worth,32.744032,-97.21957,CVS pharmacy,32.74570285,-97.21679105,Pharmacy,76112
Fort Worth,32.744032,-97.21957,Little Caesars Pizza,32.745792,-97.219119,Pizza Place,76112
Fort Worth,32.744032,-97.21957,Church's Chicken,32.74580531,-97.21872972,Fried Chicken Joint,76112
Fort Worth,32.744032,-97.21957,Papa John's Pizza,32.7466425,-97.2143792,Pizza Place,76112
Fort Worth,32.744032,-97.21957,Family Dollar,32.74638748,-97.21517944,Discount Store,76112
Fort Worth,32.744032,-97.21957,Pizza Hut,32.74578052,-97.22147687,Pizza Place,76112
Fort Worth,32.744032,-97.21957,Walmart Neighborhood Market,32.7465774,-97.21764869,Grocery Store,76112
Fort Worth,32.744032,-97.21957,Taco Bell,32.74563135,-97.22324504,Fast Food Restaurant,76112
Fort Worth,32.744032,-97.21957,Kerrykel Productions,32.74785233,-97.21670532,Photography Studio,76112
Fort Worth,32.744032,-97.21957,Handley Meadowbrook Community Center,32.73990552,-97.22210035,Park,76112
Fort Worth,32.744032,-97.21957,Glenns Roofing and Remodeling,32.74875253,-97.21588254,Home Service,76112
Fort Worth,32.744032,-97.21957,Scarborough-Handley Field,32.738435,-97.22153,Stadium,76112
Fort Worth,32.781329,-97.40099,River Oaks Cafe,32.7781916,-97.39260203,Café,76114
Fort Worth,32.781329,-97.40099,YMCA Camp Carter,32.78256368,-97.40945955,Campground,76114
Fort Worth,32.781329,-97.40099,Chicken Express,32.7732036,-97.40042246,Fried Chicken Joint,76114
Fort Worth,32.781329,-97.40099,Dollar Tree,32.777761,-97.393003,Discount Store,76114
Fort Worth,32.781329,-97.40099,Domino's Pizza,32.77474227,-97.39857008,Pizza Place,76114
Fort Worth,32.781329,-97.40099,Redbox,32.77261,-97.40028,Video Store,76114
Fort Worth,32.781329,-97.40099,Whataburger,32.77258929,-97.40119169,Burger Joint,76114
Fort Worth,32.781329,-97.40099,Super Save,32.775967,-97.398074,Grocery Store,76114
Fort Worth,32.781329,-97.40099,"Mc Gee Park, River Oaks, rx",32.78510983,-97.39420898,Park,76114
Fort Worth,32.781329,-97.40099,Taco Bell,32.77280345,-97.40084143,Fast Food Restaurant,76114
Fort Worth,32.781329,-97.40099,Quik Sak,32.788831,-97.399432,Convenience Store,76114
Fort Worth,32.781329,-97.40099,Mrs Baird's Bakery Outlet,32.77866364,-97.39208984,Bakery,76114
Fort Worth,32.781329,-97.40099,"Just Dispatch, LLC",32.77587303,-97.40949512,Home Service,76114
Fort Worth,32.680333,-97.33579,Vallarta's,32.68485725,-97.33698198,Mexican Restaurant,76115
Fort Worth,32.680333,-97.33579,Juanito's Taqueria,32.6872116,-97.33202567,Taco Place,76115
Fort Worth,32.680333,-97.33579,Wendy’s,32.68452487,-97.32769476,Fast Food Restaurant,76115
Fort Worth,32.680333,-97.33579,CVS pharmacy,32.685313,-97.332468,Pharmacy,76115
Fort Worth,32.680333,-97.33579,Chamoys,32.68482971,-97.33240509,Mexican Restaurant,76115
Fort Worth,32.680333,-97.33579,Taqueria San Luis,32.685215,-97.330448,Taco Place,76115
Fort Worth,32.680333,-97.33579,Panaderia La Fe,32.686272,-97.332127,Bakery,76115
Fort Worth,32.680333,-97.33579,Mcleland Tennis Center,32.68569946,-97.34358978,Tennis Court,76115
Fort Worth,32.680333,-97.33579,Ernestos Tacos,32.68875723,-97.33212853,Taco Place,76115
Fort Worth,32.72228,-97.44409,Cancun Mexican Restaurant,32.72200497,-97.44462458,Mexican Restaurant,76116
Fort Worth,32.72228,-97.44409,Burger Street,32.72178463,-97.4425066,Burger Joint,76116
Fort Worth,32.72228,-97.44409,West Side Cafe,32.7236291,-97.45257217,Diner,76116
Fort Worth,32.72228,-97.44409,Cowtown Farmers Market,32.7162343,-97.44189757,Farmers Market,76116
Fort Worth,32.72228,-97.44409,Z Boaz Dog Park,32.72380787,-97.43795854,Dog Run,76116
Fort Worth,32.72228,-97.44409,Edelweiss,32.71667612,-97.44175932,German Restaurant,76116
Fort Worth,32.72228,-97.44409,Rusty's Billiards,32.72151567,-97.4481152,Pool Hall,76116
Fort Worth,32.72228,-97.44409,CVS pharmacy,32.72143524,-97.44045663,Pharmacy,76116
Fort Worth,32.72228,-97.44409,The Rose Garden,32.718816,-97.441479,Tea Room,76116
Fort Worth,32.72228,-97.44409,Whataburger,32.72387692,-97.45060667,Burger Joint,76116
Fort Worth,32.72228,-97.44409,Enterprise Rent-A-Car,32.7229091,-97.44139154,Rental Car Location,76116
Fort Worth,32.72228,-97.44409,Buffalo West,32.72101071,-97.43994483,American Restaurant,76116
Fort Worth,32.72228,-97.44409,Luck Optical,32.71868308,-97.44045017,Optical Shop,76116
Fort Worth,32.72228,-97.44409,Royal Falcon Pub,32.71663706,-97.44180575,Bar,76116
Fort Worth,32.72228,-97.44409,Planet Fitness,32.7224035,-97.45396072,Gym / Fitness Center,76116
Fort Worth,32.72228,-97.44409,Fiesta Mart Inc,32.72231754,-97.45028257,Grocery Store,76116
Fort Worth,32.72228,-97.44409,Ollie's Bargain Outlet,32.72298813,-97.45236969,Discount Store,76116
Fort Worth,32.72228,-97.44409,Chubby's Burger Shack,32.72391742,-97.45122745,Burger Joint,76116
Fort Worth,32.72228,-97.44409,Joe's Pizza Pasta & Subs,32.72192253,-97.4351937,Pizza Place,76116
Fort Worth,32.72228,-97.44409,RaceTrac,32.72600167,-97.44135597,Gas Station,76116
Fort Worth,32.72228,-97.44409,Hertz,32.714971,-97.443003,Rental Car Location,76116
Fort Worth,32.72228,-97.44409,Goodwill,32.72079051,-97.43567434,Thrift / Vintage Store,76116
Fort Worth,32.72228,-97.44409,Tomcats West,32.7268193,-97.43999023,Rock Club,76116
Fort Worth,32.72228,-97.44409,Shell,32.72333036,-97.45067533,Gas Station,76116
Fort Worth,32.72228,-97.44409,99 Cents Only Stores,32.722119,-97.433745,Discount Store,76116
Fort Worth,32.72228,-97.44409,Cowtown Sports Bar & Grill,32.72228366,-97.44007476,Sports Bar,76116
Fort Worth,32.72228,-97.44409,Church's Chicken,32.72243981,-97.43458906,Fried Chicken Joint,76116
Fort Worth,32.72228,-97.44409,Historic Camp Bowie Mercantile,32.71904187,-97.44195875,Antique Shop,76116
Fort Worth,32.72228,-97.44409,Shell,32.721855,-97.434631,Gas Station,76116
Fort Worth,32.72228,-97.44409,Plantus Nursery,32.72254951,-97.44925158,Garden Center,76116
Fort Worth,32.72228,-97.44409,Shuckers Sports Bar,32.72326219,-97.45104207,Dive Bar,76116
Fort Worth,32.72228,-97.44409,Travis Lutter Brazilian Jiu-Jitsu,32.71909149,-97.43735746,Martial Arts School,76116
Fort Worth,32.72228,-97.44409,Jack in the Box,32.72266743,-97.45125711,Fast Food Restaurant,76116
Fort Worth,32.72228,-97.44409,Mike Locksmith,32.72050095,-97.45205688,Locksmith,76116
Fort Worth,32.72228,-97.44409,Cycle Gear,32.729725,-97.441391,Motorcycle Shop,76116
Fort Worth,32.72228,-97.44409,Tortilleria La Original,32.72293415,-97.45417504,Mexican Restaurant,76116
Fort Worth,32.72228,-97.44409,PREMIERE GUTTERS 75-140,32.71593857,-97.45085144,Home Service,76116
Fort Worth,32.72228,-97.44409,"Fort Worth, Texas Magazine",32.720208,-97.43385,Office,76116
Fort Worth,32.72228,-97.44409,Britton Masonry,32.715613,-97.436952,Construction & Landscaping,76116
Haltom City,32.805379,-97.27036,Big Joe's Pizza & Pasta,32.80187334,-97.26495745,Pizza Place,76117
Haltom City,32.805379,-97.27036,Taco Casa #52,32.80590215,-97.26400571,Mexican Restaurant,76117
Haltom City,32.805379,-97.27036,Planet Fitness,32.81062566,-97.26321571,Gym / Fitness Center,76117
Haltom City,32.805379,-97.27036,Farmers Market Fort Worth,32.79854,-97.267346,Farmers Market,76117
Haltom City,32.805379,-97.27036,Walgreens,32.80999196,-97.26543347,Pharmacy,76117
Haltom City,32.805379,-97.27036,GameStop,32.805647,-97.265062,Video Game Store,76117
Haltom City,32.805379,-97.27036,Dollar General,32.80288767,-97.26558347,Discount Store,76117
Haltom City,32.805379,-97.27036,Big Lots,32.80596613,-97.26604239,Big Box Store,76117
Haltom City,32.805379,-97.27036,Lisa's Fried Chicken,32.80937434,-97.27285407,Fried Chicken Joint,76117
Haltom City,32.805379,-97.27036,Goodwill,32.80374136,-97.2655972,Thrift / Vintage Store,76117
Haltom City,32.805379,-97.27036,The Café,32.80294204,-97.26492494,Diner,76117
Haltom City,32.805379,-97.27036,Pizza Hut,32.80343729,-97.2650595,Pizza Place,76117
Haltom City,32.805379,-97.27036,Little Caesars Pizza,32.807145,-97.265108,Pizza Place,76117
Haltom City,32.805379,-97.27036,SUBWAY,32.80259133,-97.26510166,Sandwich Place,76117
Haltom City,32.805379,-97.27036,Haltom Thrift,32.8029546,-97.26558789,Thrift / Vintage Store,76117
Haltom City,32.805379,-97.27036,CVS pharmacy,32.8084259,-97.26399422,Pharmacy,76117
Haltom City,32.805379,-97.27036,Kroger,32.8090342,-97.2630882,Supermarket,76117
Haltom City,32.805379,-97.27036,McDonald's,32.8021795,-97.2639702,Fast Food Restaurant,76117
Haltom City,32.805379,-97.27036,Griff's Hamburgers,32.79936322,-97.26656412,Burger Joint,76117
Haltom City,32.805379,-97.27036,Taco Bell,32.80260742,-97.26428198,Fast Food Restaurant,76117
Haltom City,32.805379,-97.27036,Subway Eat Freshhh,32.80270472,-97.26499592,Fast Food Restaurant,76117
Haltom City,32.805379,-97.27036,Thai Orchid,32.809283,-97.277372,Thai Restaurant,76117
Haltom City,32.805379,-97.27036,Kim's Chicken & Seafood,32.809394,-97.278067,Seafood Restaurant,76117
Haltom City,32.805379,-97.27036,Haltom City Recreation Center,32.81021946,-97.27796504,Gym,76117
Haltom City,32.805379,-97.27036,Chamoy,32.809929,-97.27875,Dessert Shop,76117
Richland Hills,32.80533,-97.22264,Dollar General,32.809588,-97.21742756,Discount Store,76118
Richland Hills,32.80533,-97.22264,Shell,32.80209793,-97.22073449,Gas Station,76118
Richland Hills,32.80533,-97.22264,McDonald's,32.80237204,-97.22039133,Fast Food Restaurant,76118
Richland Hills,32.80533,-97.22264,Richland Hills Station (TRE),32.79968462,-97.22303867,Train Station,76118
Richland Hills,32.80533,-97.22264,JJ's Fastop,32.80958939,-97.2166214,Convenience Store,76118
Richland Hills,32.80533,-97.22264,King Donuts,32.808777,-97.230289,Donut Shop,76118
Richland Hills,32.80533,-97.22264,Hertz,32.809619,-97.230264,Rental Car Location,76118
Richland Hills,32.80533,-97.22264,Casita Salvadoreña Restaurant,32.8087494,-97.23105046,Latin American Restaurant,76118
Richland Hills,32.80533,-97.22264,Richland Hills Farmers Market,32.80871582,-97.23197937,Farmers Market,76118
Fort Worth,32.691033,-97.26479,Prime Water Damage Restoration-Fort Worth,32.69168773,-97.26701617,Construction & Landscaping,76119
Fort Worth,32.691033,-97.26479,My Daddy's Shop!,32.695192,-97.262654,Asian Restaurant,76119
Fort Worth,32.691033,-97.26479,Prairie Dog Park,32.69187842,-97.25882461,Park,76119
Fort Worth,32.691033,-97.26479,T-Mobile 9475,32.69096214,-97.25832418,Electronics Store,76119
Fort Worth,32.691033,-97.26479,H & J Hamburgers,32.698565,-97.263257,Burger Joint,76119
Fort Worth,32.691033,-97.26479,US-287 & Miller Ave,32.69970536,-97.26245642,Intersection,76119
Fort Worth,32.762631,-97.17527,Sam's Club,32.76394132,-97.17191438,Warehouse Store,76120
Fort Worth,32.762631,-97.17527,Marshalls,32.7581085,-97.1722684,Department Store,76120
Fort Worth,32.762631,-97.17527,La Quinta Inn & Suites Fort Worth Eastchase,32.761024,-97.174169,Hotel,76120
Fort Worth,32.762631,-97.17527,Spec's Wine & Spirits,32.75638236,-97.16993394,Liquor Store,76120
Fort Worth,32.762631,-97.17527,AMC Eastchase 9,32.75695601,-97.17122173,Movie Theater,76120
Fort Worth,32.762631,-97.17527,Lowe's,32.7638537,-97.1660559,Hardware Store,76120
Fort Worth,32.762631,-97.17527,ALDI,32.75616503,-97.17042983,Grocery Store,76120
Fort Worth,32.762631,-97.17527,Starbucks,32.75754929,-97.16973877,Coffee Shop,76120
Fort Worth,32.762631,-97.17527,IHOP,32.75907682,-97.16805098,Breakfast Spot,76120
Fort Worth,32.762631,-97.17527,Ross Dress for Less,32.75771646,-97.16911758,Clothing Store,76120
Fort Worth,32.762631,-97.17527,No Frills Grill & Sports Bar - Fort Worth,32.75650745,-97.16966404,Sports Bar,76120
Fort Worth,32.762631,-97.17527,Asian Gourmet,32.75667708,-97.16935347,Asian Restaurant,76120
Fort Worth,32.762631,-97.17527,Redbox,32.76456833,-97.16959381,Video Store,76120
Fort Worth,32.762631,-97.17527,GNC,32.75687408,-97.16954041,Supplement Shop,76120
Fort Worth,32.762631,-97.17527,AT&T,32.757623,-97.170622,Mobile Phone Shop,76120
Fort Worth,32.762631,-97.17527,Murphy Usa,32.762281,-97.167664,Gas Station,76120
Fort Worth,32.762631,-97.17527,Dollar Tree,32.75826064,-97.17166904,Discount Store,76120
Fort Worth,32.762631,-97.17527,Sally Beauty,32.757623,-97.170622,Cosmetics Shop,76120
Fort Worth,32.762631,-97.17527,Whataburger,32.7587728,-97.1665864,Fast Food Restaurant,76120
Fort Worth,32.762631,-97.17527,Famous Footwear,32.757623,-97.170622,Shoe Store,76120
Fort Worth,32.762631,-97.17527,Target,32.7581881,-97.17010474,Big Box Store,76120
Fort Worth,32.762631,-97.17527,Verizon Wireless,32.7612114,-97.16665649,Mobile Phone Shop,76120
Fort Worth,32.762631,-97.17527,Subway (Eastchase),32.75698588,-97.16950888,Sandwich Place,76120
Fort Worth,32.762631,-97.17527,Shell,32.75888302,-97.18256177,Gas Station,76120
Fort Worth,32.762631,-97.17527,Panda Express,32.7627413,-97.16826077,Chinese Restaurant,76120
Fort Worth,32.762631,-97.17527,McDonald's,32.76457812,-97.16931788,Fast Food Restaurant,76120
Fort Worth,32.762631,-97.17527,Schlotzsky's,32.75655493,-97.16881555,Restaurant,76120
Fort Worth,32.762631,-97.17527,Office Depot,32.758085,-97.1715125,Paper / Office Supplies Store,76120
Fort Worth,32.762631,-97.17527,Jack in the Box,32.76278635,-97.16773018,Fast Food Restaurant,76120
Fort Worth,32.762631,-97.17527,Burger King,32.75520297,-97.16987059,Fast Food Restaurant,76120
Fort Worth,32.762631,-97.17527,McDonald's,32.75827176,-97.16776095,Fast Food Restaurant,76120
Fort Worth,32.762631,-97.17527,Dr. Bean,32.76399997,-97.16904296,Optical Shop,76120
Fort Worth,32.762631,-97.17527,Burkes Outlet,32.757623,-97.170622,Clothing Store,76120
Fort Worth,32.762631,-97.17527,7-Eleven,32.759146,-97.166557,Convenience Store,76120
Fort Worth,32.762631,-97.17527,Service King Collision East Ft Worth,32.75851586,-97.18179385,Auto Garage,76120
Fort Worth,32.762631,-97.17527,I-30 & Eastchase Pkwy,32.76062072,-97.1673439,Intersection,76120
Fort Worth,32.762631,-97.17527,Tacos Cantu,32.758809,-97.182517,Mexican Restaurant,76120
Fort Worth,32.762631,-97.17527,Travis Lutter Brazilian Jiu Jitsu,32.755678,-97.178329,Martial Arts School,76120
Fort Worth,32.762631,-97.17527,Taco Bell,32.75839555,-97.16660988,Fast Food Restaurant,76120
Fort Worth,32.762631,-97.17527,Avenue,32.757727,-97.168076,Women's Store,76120
Fort Worth,32.762631,-97.17527,Wendy’s,32.75694324,-97.16837928,Fast Food Restaurant,76120
Fort Worth,32.762631,-97.17527,Chicken Express,32.75765334,-97.16636447,Fast Food Restaurant,76120
Fort Worth,32.623807,-97.37548,Ryan Family YMCA,32.62288013,-97.37022869,Gym,76123
Fort Worth,32.623807,-97.37548,Tastebuds Eatery,32.63138401,-97.37034491,American Restaurant,76123
Fort Worth,32.623807,-97.37548,Family Dollar,32.61780758,-97.37027354,Discount Store,76123
Fort Worth,32.623807,-97.37548,Hulen Meadows Park,32.62171997,-97.37595923,Park,76123
Fort Worth,32.623807,-97.37548,Painters Direct LLC,32.62640031,-97.36535668,Home Service,76123
Benbrook,32.649476,-97.49124,Springtime Greenhouses,32.653444,-97.483801,Garden Center,76126
Benbrook,32.649476,-97.49124,VFW # 10429,32.65581146,-97.48480138,Veterans' Organization,76126
Fort Worth,32.772063,-97.42165,NAS JRB Base Exchange,32.7781549,-97.42426839,Department Store,76127
Fort Worth,32.772063,-97.42165,Fort Worth NAS Commissary,32.77971809,-97.42572089,Grocery Store,76127
Fort Worth,32.772063,-97.42165,NAS JRB Fort Worth Fitness Center,32.77620369,-97.42663273,Gym / Fitness Center,76127
Fort Worth,32.772063,-97.42165,Charleys Philly Steaks,32.778171,-97.424166,Sandwich Place,76127
Fort Worth,32.772063,-97.42165,Chow Hall,32.77298121,-97.42448645,American Restaurant,76127
Fort Worth,32.772063,-97.42165,TEN Bowling Center,32.77705113,-97.42578844,Bowling Alley,76127
Fort Worth,32.772063,-97.42165,Movie Reel,32.77747213,-97.42519405,Movie Theater,76127
Fort Worth,32.772063,-97.42165,JRB Commisary,32.76475961,-97.421202,Convenience Store,76127
Fort Worth,32.772063,-97.42165,Ms Mary Ozment,32.773699,-97.412495,Food,76127
Fort Worth,32.772063,-97.42165,BXtra,32.77987966,-97.42619852,Sporting Goods Shop,76127
Fort Worth,32.772063,-97.42165,Mainini Tree Services,32.768917,-97.411897,Home Service,76127
Fort Worth,32.771419,-97.291484,Whataburger,32.77661273,-97.28944212,Burger Joint,76129
Fort Worth,32.771419,-97.291484,Taco Cabana,32.77396708,-97.28793249,Taco Place,76129
Fort Worth,32.771419,-97.291484,Guanajuato Bakery,32.774325,-97.300357,Bakery,76129
Fort Worth,32.771419,-97.291484,Town Talk,32.76573157,-97.28853086,Grocery Store,76129
Fort Worth,32.771419,-97.291484,Dixie House Cafe,32.77834953,-97.29497974,American Restaurant,76129
Fort Worth,32.771419,-97.291484,GameStop,32.776335,-97.290348,Video Game Store,76129
Fort Worth,32.771419,-97.291484,Subway,32.77505548,-97.29196555,Sandwich Place,76129
Fort Worth,32.771419,-97.291484,Taco Casa,32.76962991,-97.30129275,Taco Place,76129
Fort Worth,32.771419,-97.291484,Taco Bell,32.77803003,-97.28931305,Fast Food Restaurant,76129
Fort Worth,32.771419,-97.291484,Lisa's Fried Chicken,32.774006,-97.30131,Fast Food Restaurant,76129
Fort Worth,32.771419,-97.291484,CVS pharmacy,32.77946501,-97.29119874,Pharmacy,76129
Fort Worth,32.771419,-97.291484,Sally Beauty,32.776335,-97.290348,Cosmetics Shop,76129
Fort Worth,32.771419,-97.291484,McDonald's,32.7754584,-97.2888135,Fast Food Restaurant,76129
Fort Worth,32.771419,-97.291484,Murphy USA,32.77614564,-97.28969427,Gas Station,76129
Fort Worth,32.771419,-97.291484,Little Caesars Pizza,32.776335,-97.290348,Pizza Place,76129
Fort Worth,32.771419,-97.291484,Mamma Mia Italian Grill & Pizza,32.7727966,-97.30191,Italian Restaurant,76129
Fort Worth,32.771419,-97.291484,Wendy’s,32.77733213,-97.29008317,Fast Food Restaurant,76129
Fort Worth,32.771419,-97.291484,Subway,32.77631839,-97.29012982,Sandwich Place,76129
Fort Worth,32.771419,-97.291484,Chase Bank,32.770516,-97.299736,Bank,76129
Fort Worth,32.771419,-97.291484,Circle K,32.76964188,-97.30130005,Convenience Store,76129
Fort Worth,32.771419,-97.291484,Jack in the Box,32.7738377,-97.3010513,Fast Food Restaurant,76129
Fort Worth,32.771419,-97.291484,Cicis,32.77671421,-97.28851676,Pizza Place,76129
Fort Worth,32.771419,-97.291484,Sammie's Bar-B-Q,32.78005886,-97.29258472,BBQ Joint,76129
Fort Worth,32.771419,-97.291484,Long John Silver's,32.77695243,-97.28977505,Fast Food Restaurant,76129
Fort Worth,32.771419,-97.291484,KFC,32.777333,-97.288878,Fried Chicken Joint,76129
Fort Worth,32.771419,-97.291484,Walmart Garden Center,32.774685,-97.292334,Garden Center,76129
Fort Worth,32.771419,-97.291484,Sylvania Park,32.77714599,-97.29357431,Park,76129
Fort Worth,32.771419,-97.291484,Q & T Food Store,32.764987,-97.294669,Convenience Store,76129
Fort Worth,32.771419,-97.291484,Jack Starr Cut Rate Liquors,32.77920168,-97.29340039,Liquor Store,76129
Fort Worth,32.771419,-97.291484,Fort Worth Discount Liquor,32.779491,-97.29045053,Liquor Store,76129
Fort Worth,32.873017,-97.34622,Kroger,32.87234926,-97.34017817,Supermarket,76131
Fort Worth,32.873017,-97.34622,Jersey Mike's Subs,32.87133545,-97.34300899,Sandwich Place,76131
Fort Worth,32.873017,-97.34622,Starbucks,32.87065887,-97.34410858,Coffee Shop,76131
Fort Worth,32.873017,-97.34622,Chipotle Mexican Grill,32.8699575,-97.3420637,Mexican Restaurant,76131
Fort Worth,32.873017,-97.34622,Great Clips,32.8722289,-97.34305009,Salon / Barbershop,76131
Fort Worth,32.873017,-97.34622,Starbucks,32.87257,-97.340325,Coffee Shop,76131
Fort Worth,32.873017,-97.34622,CVS pharmacy,32.87164391,-97.34202346,Pharmacy,76131
Fort Worth,32.873017,-97.34622,Pizza Hut,32.87235,-97.341723,Pizza Place,76131
Fort Worth,32.873017,-97.34622,subway,32.87166044,-97.34303451,Sandwich Place,76131
Fort Worth,32.873017,-97.34622,Verizon Wireless,32.87200928,-97.34294891,Mobile Phone Shop,76131
Fort Worth,32.873017,-97.34622,Subway,32.87169944,-97.34291378,Sandwich Place,76131
Fort Worth,32.873017,-97.34622,Hong Kong Express,32.872052,-97.343006,Chinese Restaurant,76131
Fort Worth,32.873017,-97.34622,Lady Of America,32.8714478,-97.34289587,Gym,76131
Fort Worth,32.873017,-97.34622,Kroger,32.87229156,-97.34176636,Grocery Store,76131
Fort Worth,32.873017,-97.34622,Big Daddy's Fine Wine & Spirits,32.872409,-97.341049,Liquor Store,76131
Fort Worth,32.873017,-97.34622,Fresh Green Cleaning Services,32.8712222,-97.35483,Home Service,76131
Fort Worth,32.873017,-97.34622,Restoration 1 of North Fort Worth,32.8672596,-97.3386558,Other Repair Shop,76131
Fort Worth,32.670345,-97.4143,Fuzzy's Taco Shop,32.66561957,-97.42103613,Mexican Restaurant,76132
Fort Worth,32.670345,-97.4143,Fuzzy's Taco Shop,32.665619,-97.42092,Mexican Restaurant,76132
Fort Worth,32.670345,-97.4143,Chick-fil-A,32.677407,-97.4155446,Fast Food Restaurant,76132
Fort Worth,32.670345,-97.4143,QuikTrip,32.66625382,-97.42099996,Convenience Store,76132
Fort Worth,32.670345,-97.4143,Cousin's Bar-B-Q,32.67554671,-97.41724016,BBQ Joint,76132
Fort Worth,32.670345,-97.4143,Costco,32.6776165,-97.40858329,Warehouse Store,76132
Fort Worth,32.670345,-97.4143,Ume Sushi & Korean BBQ,32.67895428,-97.41563676,Sushi Restaurant,76132
